dip_F0,dip_F1,dip_F2,dip_entropy,dip_weibull_k,dip_weibull_theta
8593,48738,73118032,0.4858714326181114,0.0268263394659652,1.5946412153803568e-43
8702,39911,51530591,0.5223080712202118,0.0268263394659652,1.5946412153803568e-43
8838,38473,47318615,0.5322168582817041,0.0268263394659652,1.5946412153803568e-43
8600,51492,139051332,0.4522882890871861,0.0268263394659652,1.5946412153803568e-43
8809,43754,93764572,0.4849174604350996,0.0268263394659652,1.5946412153803568e-43
8630,48003,134297409,0.4648591330668709,0.0268263394659652,1.5946412153803568e-43
8705,51247,143263805,0.4502667378708344,0.0268263394659652,1.5946412153803568e-43
8657,64150,186501782,0.4212336161526719,0.0268263394659652,1.5946412153803568e-43
8715,52722,118516986,0.4555013595295318,0.0268263394659652,1.5946412153803568e-43
8934,44774,75207898,0.4942351831099857,0.0268263394659652,1.5946412153803568e-43
8745,46172,70682626,0.4938487411029807,0.0268263394659652,1.5946412153803568e-43
8631,50105,100075209,0.4696360794722469,0.0268263394659652,1.5946412153803568e-43
8417,57678,144770598,0.4422481998703047,0.0268263394659652,1.5946412153803568e-43
10577,65585,216083761,0.4439089349570809,0.0268263394659652,1.5946412153803568e-43
10331,59290,180572052,0.4470131815258873,0.0268263394659652,1.5946412153803568e-43
9502,60107,210740903,0.4260802737898488,0.0268263394659652,1.5946412153803568e-43
9469,59510,131143146,0.4526890549292307,0.0268263394659652,1.5946412153803568e-43
10575,45062,64279100,0.5249449988393992,0.0268263394659652,1.5946412153803568e-43
10959,51295,64593451,0.5162263678157285,0.0268263394659652,1.5946412153803568e-43
9692,50895,137259129,0.4735686659921578,0.0268263394659652,1.5946412153803568e-43
9473,48005,123378937,0.4705651828723621,0.0268263394659652,1.5946412153803568e-43
10332,45661,117099383,0.4941519881064956,0.0268263394659652,1.5946412153803568e-43
11115,53117,102332779,0.4933903976980013,0.0268263394659652,1.5946412153803568e-43
10751,47518,79115968,0.5052945019642282,0.0268263394659652,1.5946412153803568e-43
10483,40969,71758397,0.5250731730076885,0.0268263394659652,1.5946412153803568e-43
10506,46548,63333902,0.5178258118740945,0.0268263394659652,1.5946412153803568e-43
10227,47708,72716996,0.504862681112167,0.0268263394659652,1.5946412153803568e-43
9964,43723,53642203,0.5311370606379899,0.0268263394659652,1.5946412153803568e-43
9927,47516,64477746,0.5096663192082899,0.0268263394659652,1.5946412153803568e-43
9872,46058,93146400,0.4941208642568089,0.0268263394659652,1.5946412153803568e-43
9846,49402,139240278,0.4686770462081692,0.0268263394659652,1.5946412153803568e-43
9865,51396,126065316,0.4762228518193185,0.0268263394659652,1.5946412153803568e-43
10592,52316,180897320,0.4612991953605451,0.0268263394659652,1.5946412153803568e-43
10885,46369,108247709,0.5051725796674893,0.0268263394659652,1.5946412153803568e-43
10286,39277,55211239,0.5461304191533558,0.0268263394659652,1.5946412153803568e-43
10236,41466,46559484,0.5477950449349726,0.0268263394659652,1.5946412153803568e-43
10240,48449,75926687,0.5082106160796981,0.0268263394659652,1.5946412153803568e-43
10713,50645,125800923,0.4912495036001991,0.0268263394659652,1.5946412153803568e-43
10794,53846,134090196,0.4824203496927646,0.0268263394659652,1.5946412153803568e-43
9500,46663,118273087,0.4778024722413718,0.0268263394659652,1.5946412153803568e-43
9135,49213,119163805,0.4680590269842973,0.0268263394659652,1.5946412153803568e-43
10530,55747,128438993,0.4744662099789664,0.0268263394659652,1.5946412153803568e-43
11226,54473,160667385,0.4756767807066608,0.0268263394659652,1.5946412153803568e-43
11202,56848,258034000,0.4633989558664957,0.0268263394659652,1.5946412153803568e-43
10543,57840,328563752,0.426714571451441,0.0268263394659652,1.5946412153803568e-43
10610,72907,343533327,0.4198418066244048,0.0268263394659652,1.5946412153803568e-43
10969,65649,256315467,0.4277109719583686,0.0268263394659652,1.5946412153803568e-43
11353,59610,149279028,0.4734611343663104,0.0268263394659652,1.5946412153803568e-43
9446,57273,130276613,0.463544164014728,0.0268263394659652,1.5946412153803568e-43
8737,48560,107019532,0.4726704808209279,0.0268263394659652,1.5946412153803568e-43
8617,45555,78627069,0.4901890157311263,0.0268263394659652,1.5946412153803568e-43
8785,45652,66475618,0.4979028468220249,0.0268263394659652,1.5946412153803568e-43
8225,47559,97097489,0.4663869218965515,0.0268263394659652,1.5946412153803568e-43
7842,54070,165289758,0.4266932323768406,0.0268263394659652,1.5946412153803568e-43
7785,59269,198762433,0.416916189330796,0.0268263394659652,1.5946412153803568e-43
8033,57812,154392748,0.4312413654510134,0.0268263394659652,1.5946412153803568e-43
7935,48099,135260769,0.4462146387476615,0.0268263394659652,1.5946412153803568e-43
7984,56800,224497052,0.4062080575275132,0.0268263394659652,1.5946412153803568e-43
8019,54334,101108230,0.4524749744026006,0.0268263394659652,1.5946412153803568e-43
8150,50764,105290234,0.4540644338603083,0.0268263394659652,1.5946412153803568e-43
8154,43866,91935720,0.4719827312759401,0.0268263394659652,1.5946412153803568e-43
8072,43947,68133297,0.488579509289545,0.0268263394659652,1.5946412153803568e-43
7995,54254,164926360,0.4302277397382827,0.0268263394659652,1.5946412153803568e-43
7865,44991,69927081,0.475399040902324,0.0268263394659652,1.5946412153803568e-43
8028,52112,101357340,0.4510723939215478,0.0268263394659652,1.5946412153803568e-43
7986,50593,98028669,0.4537920803931745,0.0268263394659652,1.5946412153803568e-43
8214,50414,91887618,0.4593571495977569,0.0268263394659652,1.5946412153803568e-43
8435,54061,122546335,0.4470459305568057,0.0268263394659652,1.5946412153803568e-43
8873,59770,174636748,0.4345278325914397,0.0268263394659652,1.5946412153803568e-43
8548,53040,132798312,0.4445405944430255,0.0268263394659652,1.5946412153803568e-43
8615,58181,110952787,0.4520782856515786,0.0268263394659652,1.5946412153803568e-43
8693,51457,86194385,0.4702150345981539,0.0268263394659652,1.5946412153803568e-43
8200,49902,79609062,0.4730845089438274,0.0268263394659652,1.5946412153803568e-43
8065,51401,75832481,0.4716532639714126,0.0268263394659652,1.5946412153803568e-43
8143,42172,66171790,0.495148792878909,0.0268263394659652,1.5946412153803568e-43
8042,42483,58646117,0.4965878824369977,0.0268263394659652,1.5946412153803568e-43
8120,44354,63580008,0.4917444091633978,0.0268263394659652,1.5946412153803568e-43
8595,40852,57968024,0.5086278288068242,0.0268263394659652,1.5946412153803568e-43
8880,41397,56522331,0.5164292473095005,0.0268263394659652,1.5946412153803568e-43
9560,38039,57647145,0.5290888702419939,0.0268263394659652,1.5946412153803568e-43
8770,47429,72500825,0.4868208691708209,0.0268263394659652,1.5946412153803568e-43
8796,39025,57022831,0.5197566363391118,0.0268263394659652,1.5946412153803568e-43
8693,53186,145239218,0.4504182318575698,0.0268263394659652,1.5946412153803568e-43
8885,43812,64760756,0.5041077533852122,0.0268263394659652,1.5946412153803568e-43
8689,45440,74691018,0.4893942793416791,0.0268263394659652,1.5946412153803568e-43
8645,43152,62903688,0.5042731406690311,0.0268263394659652,1.5946412153803568e-43
8864,43946,64975390,0.5019966274766504,0.0268263394659652,1.5946412153803568e-43
8831,43832,64894932,0.4979798836250181,0.0268263394659652,1.5946412153803568e-43
8926,46017,64016563,0.5005592007222112,0.0268263394659652,1.5946412153803568e-43
8942,44676,72123676,0.497612675758098,0.0268263394659652,1.5946412153803568e-43
8582,51758,83947684,0.4718208856142238,0.0268263394659652,1.5946412153803568e-43
8663,39801,53792595,0.5196887185353614,0.0268263394659652,1.5946412153803568e-43
8544,48861,83255369,0.4805641259636995,0.0268263394659652,1.5946412153803568e-43
8534,50658,93868256,0.4630832101658943,0.0268263394659652,1.5946412153803568e-43
8571,38174,52029508,0.5187308217841168,0.0268263394659652,1.5946412153803568e-43
8565,39466,56713922,0.510343314970668,0.0268263394659652,1.5946412153803568e-43
8615,39516,52074316,0.5165556917467458,0.0268263394659652,1.5946412153803568e-43
8562,40123,61318135,0.5055510299306137,0.0268263394659652,1.5946412153803568e-43
8420,48600,68836794,0.4843999156683837,0.0268263394659652,1.5946412153803568e-43
8571,50814,132283102,0.4479071476151031,0.0268263394659652,1.5946412153803568e-43
8508,63658,189329212,0.420504575450663,0.0268263394659652,1.5946412153803568e-43
8696,66417,286002473,0.400228812603133,0.0268263394659652,1.5946412153803568e-43
8941,57820,228452794,0.4263471874340447,0.0268263394659652,1.5946412153803568e-43
8798,61937,217071981,0.4191168332343213,0.0268263394659652,1.5946412153803568e-43
8787,55556,173369312,0.4379568294434903,0.0268263394659652,1.5946412153803568e-43
8697,56142,170233690,0.435306552029426,0.0268263394659652,1.5946412153803568e-43
8743,51705,162539519,0.4433372679953652,0.0268263394659652,1.5946412153803568e-43
9011,60754,218362176,0.4246815133181211,0.0268263394659652,1.5946412153803568e-43
8644,69488,494749318,0.3768582313793328,0.0268263394659652,1.5946412153803568e-43
8879,65558,493308750,0.3740631176023274,0.0268263394659652,1.5946412153803568e-43
8862,67271,413817967,0.3872058760440401,0.0268263394659652,1.5946412153803568e-43
8816,60632,323140822,0.3962700452298897,0.0268263394659652,1.5946412153803568e-43
8698,67437,358812603,0.3903515591170379,0.0268263394659652,1.5946412153803568e-43
8982,73294,325504618,0.4025550461813689,0.0268263394659652,1.5946412153803568e-43
8820,63434,298729606,0.4120641785815135,0.0268263394659652,1.5946412153803568e-43
8876,61237,292097383,0.4131570677886204,0.0268263394659652,1.5946412153803568e-43
9015,59246,283743166,0.4174682455249116,0.0268263394659652,1.5946412153803568e-43
8844,61365,296821709,0.4102475258930207,0.0268263394659652,1.5946412153803568e-43
8646,70563,422562747,0.3819895791848571,0.0268263394659652,1.5946412153803568e-43
9363,74876,423465698,0.3835842400182424,0.0268263394659652,1.5946412153803568e-43
8847,58166,270523002,0.4221428421550805,0.0268263394659652,1.5946412153803568e-43
8976,55327,284198139,0.4116259430123059,0.0268263394659652,1.5946412153803568e-43
9017,56736,260986346,0.4336275845277458,0.0268263394659652,1.5946412153803568e-43
8733,58119,275041385,0.4194925564303545,0.0268263394659652,1.5946412153803568e-43
9005,59882,283496478,0.4142739725420185,0.0268263394659652,1.5946412153803568e-43
8954,48707,246928629,0.4366545457681634,0.0268263394659652,1.5946412153803568e-43
9088,52231,255653141,0.4345511250355302,0.0268263394659652,1.5946412153803568e-43
8938,58171,275235447,0.4212659054158832,0.0268263394659652,1.5946412153803568e-43
8862,53392,252112346,0.4336886588240755,0.0268263394659652,1.5946412153803568e-43
9084,51909,248789329,0.4401136716992078,0.0268263394659652,1.5946412153803568e-43
8924,58513,269971679,0.4280046392968169,0.0268263394659652,1.5946412153803568e-43
8798,52717,255221795,0.4325928738819195,0.0268263394659652,1.5946412153803568e-43
9110,57603,273874493,0.4259280026572116,0.0268263394659652,1.5946412153803568e-43
8794,54878,189159168,0.4348488718860641,0.0268263394659652,1.5946412153803568e-43
8774,43739,67364029,0.5006568008862273,0.0268263394659652,1.5946412153803568e-43
8578,41395,73884063,0.4912673345104625,0.0268263394659652,1.5946412153803568e-43
8898,44317,74131995,0.4917220973710357,0.0268263394659652,1.5946412153803568e-43
8628,44018,72556760,0.4931990049489493,0.0268263394659652,1.5946412153803568e-43
8456,43894,81412380,0.4774234127895048,0.0268263394659652,1.5946412153803568e-43
8733,43075,73273235,0.4917309338827207,0.0268263394659652,1.5946412153803568e-43
8447,44242,81363440,0.4830781259106565,0.0268263394659652,1.5946412153803568e-43
8498,54687,100583459,0.457399927089095,0.0268263394659652,1.5946412153803568e-43
8589,56202,118437942,0.4511938177968534,0.0268263394659652,1.5946412153803568e-43
8459,60565,150791487,0.4351568494925867,0.0268263394659652,1.5946412153803568e-43
8602,58361,159042937,0.4372223605872649,0.0268263394659652,1.5946412153803568e-43
8472,57881,136789335,0.4446241671862027,0.0268263394659652,1.5946412153803568e-43
8782,57273,172068667,0.432186097898081,0.0268263394659652,1.5946412153803568e-43
8554,50853,138529903,0.4472366898407451,0.0268263394659652,1.5946412153803568e-43
8750,52499,126376751,0.4531062593076721,0.0268263394659652,1.5946412153803568e-43
8414,56414,137467894,0.4382009267255523,0.0268263394659652,1.5946412153803568e-43
8797,52562,158153620,0.4425529150709918,0.0268263394659652,1.5946412153803568e-43
17020,73958,206522070,0.4893023925623243,0.0268263394659652,1.5946412153803568e-43
15902,80038,319693182,0.4482919626170856,0.0268263394659652,1.5946412153803568e-43
8584,78943,361070107,0.3829907923270694,0.0268263394659652,1.5946412153803568e-43
8651,64603,226877047,0.4040906228028712,0.0268263394659652,1.5946412153803568e-43
8451,57801,171168367,0.4230106197075774,0.0268263394659652,1.5946412153803568e-43
8451,68781,209289361,0.4097395828893612,0.0268263394659652,1.5946412153803568e-43
8858,65858,333013974,0.3935731954398613,0.0268263394659652,1.5946412153803568e-43
8603,63354,222011120,0.4083474910215897,0.0268263394659652,1.5946412153803568e-43
8511,73307,445017973,0.3676882165600532,0.0268263394659652,1.5946412153803568e-43
8336,76479,431795427,0.3621626851444912,0.0268263394659652,1.5946412153803568e-43
8700,78551,548384925,0.3656606657259282,0.0268263394659652,1.5946412153803568e-43
8688,66247,266936825,0.4049783607644235,0.0268263394659652,1.5946412153803568e-43
8456,54055,155476803,0.4379123861928589,0.0268263394659652,1.5946412153803568e-43
8528,53426,197000296,0.427218776659492,0.0268263394659652,1.5946412153803568e-43
8689,46452,76119454,0.4818392558333871,0.0268263394659652,1.5946412153803568e-43
8674,43391,67641641,0.4956540641828039,0.0268263394659652,1.5946412153803568e-43
8953,42075,68432195,0.4998899316947581,0.0268263394659652,1.5946412153803568e-43
8832,45387,74439235,0.4897052922836202,0.0268263394659652,1.5946412153803568e-43
9068,44192,99576850,0.4817290333188564,0.0268263394659652,1.5946412153803568e-43
9654,45141,79440235,0.499509083800288,0.0268263394659652,1.5946412153803568e-43
8919,44721,70808411,0.4946759458218429,0.0268263394659652,1.5946412153803568e-43
8865,50992,165907086,0.4446344639804373,0.0268263394659652,1.5946412153803568e-43
8669,42936,75391378,0.4959931941565139,0.0268263394659652,1.5946412153803568e-43
9016,53903,129387631,0.4545233857385004,0.0268263394659652,1.5946412153803568e-43
8895,48112,94386324,0.4776593888568565,0.0268263394659652,1.5946412153803568e-43
9088,53671,130565423,0.4543394469967519,0.0268263394659652,1.5946412153803568e-43
9162,46962,66457656,0.5002955693997373,0.0268263394659652,1.5946412153803568e-43
8993,40983,80351515,0.4968728195690263,0.0268263394659652,1.5946412153803568e-43
8961,42778,84279852,0.4857060833623648,0.0268263394659652,1.5946412153803568e-43
8762,44810,70469954,0.4880054387713078,0.0268263394659652,1.5946412153803568e-43
8997,42420,65342254,0.5023007091062245,0.0268263394659652,1.5946412153803568e-43
8902,62157,177612413,0.4335306716721827,0.0268263394659652,1.5946412153803568e-43
8884,48322,77016606,0.4875587742563777,0.0268263394659652,1.5946412153803568e-43
8432,49713,92198059,0.4637930892801569,0.0268263394659652,1.5946412153803568e-43
8307,44352,67973258,0.492324183980883,0.0268263394659652,1.5946412153803568e-43
8384,47467,72131629,0.4836375693412492,0.0268263394659652,1.5946412153803568e-43
8463,52100,118147242,0.4596114879018605,0.0268263394659652,1.5946412153803568e-43
8504,50053,102046801,0.4605455222073542,0.0268263394659652,1.5946412153803568e-43
8152,40627,64793375,0.4927943954217793,0.0268263394659652,1.5946412153803568e-43
8323,43496,60682876,0.5002854148108467,0.0268263394659652,1.5946412153803568e-43
8416,39721,61212487,0.5099517509148681,0.0268263394659652,1.5946412153803568e-43
8402,43680,62567836,0.4961479016360282,0.0268263394659652,1.5946412153803568e-43
8493,55066,153771954,0.442457488633894,0.0268263394659652,1.5946412153803568e-43
8324,59502,341917330,0.4001818929426087,0.0268263394659652,1.5946412153803568e-43
8326,47504,71992838,0.488528456542647,0.0268263394659652,1.5946412153803568e-43
8443,43246,76732502,0.4816953967152964,0.0268263394659652,1.5946412153803568e-43
8226,42845,68185617,0.4920229709625526,0.0268263394659652,1.5946412153803568e-43
8326,45951,79470211,0.4784374458579997,0.0268263394659652,1.5946412153803568e-43
8424,49359,90664471,0.4723820567735506,0.0268263394659652,1.5946412153803568e-43
8295,53633,126530513,0.4535403682617839,0.0268263394659652,1.5946412153803568e-43
8187,52907,126714633,0.4532295854478701,0.0268263394659652,1.5946412153803568e-43
8432,44764,69836880,0.488479788134009,0.0268263394659652,1.5946412153803568e-43
8633,49880,90181782,0.4746884704313148,0.0268263394659652,1.5946412153803568e-43
8357,49596,81404106,0.4756264842433072,0.0268263394659652,1.5946412153803568e-43
8513,47007,88691489,0.4757614064452921,0.0268263394659652,1.5946412153803568e-43
8289,46386,88165950,0.4657015970393532,0.0268263394659652,1.5946412153803568e-43
8334,45986,91761822,0.4705744018453949,0.0268263394659652,1.5946412153803568e-43
8353,47619,86179957,0.4725279296425788,0.0268263394659652,1.5946412153803568e-43
8352,48762,100961684,0.46602489657738,0.0268263394659652,1.5946412153803568e-43
8362,48298,106807390,0.4555662394309027,0.0268263394659652,1.5946412153803568e-43
8247,61931,174229781,0.4296990752689474,0.0268263394659652,1.5946412153803568e-43
8107,47700,126910972,0.4547849196912891,0.0268263394659652,1.5946412153803568e-43
8370,49038,134225882,0.4542292428006101,0.0268263394659652,1.5946412153803568e-43
8348,50706,126464970,0.4515825639759632,0.0268263394659652,1.5946412153803568e-43
8040,50835,121902837,0.4490936085755462,0.0268263394659652,1.5946412153803568e-43
8269,38763,70758945,0.5005732814337706,0.0268263394659652,1.5946412153803568e-43
8292,46332,79165720,0.4836545816732381,0.0268263394659652,1.5946412153803568e-43
8198,44597,82012439,0.4753653731241115,0.0268263394659652,1.5946412153803568e-43
8229,44044,82529376,0.4805071873072413,0.0268263394659652,1.5946412153803568e-43
8195,52736,186181566,0.4275150050875012,0.0268263394659652,1.5946412153803568e-43
8093,44920,99306402,0.4686987749989171,0.0268263394659652,1.5946412153803568e-43
7982,46083,128305419,0.4506165610667291,0.0268263394659652,1.5946412153803568e-43
8151,50157,91786959,0.467112035310826,0.0268263394659652,1.5946412153803568e-43
7851,56781,159003107,0.43386963101891,0.0268263394659652,1.5946412153803568e-43
8078,57073,236895053,0.4219935774741813,0.0268263394659652,1.5946412153803568e-43
7983,59604,246257816,0.4044121655236983,0.0268263394659652,1.5946412153803568e-43
7770,62783,173761605,0.4251088000904454,0.0268263394659652,1.5946412153803568e-43
8005,64140,187272346,0.4188479983743575,0.0268263394659652,1.5946412153803568e-43
8053,56271,190291281,0.425020666756836,0.0268263394659652,1.5946412153803568e-43
7985,52528,245118020,0.4108758915371256,0.0268263394659652,1.5946412153803568e-43
8079,51773,188573407,0.4230374454733304,0.0268263394659652,1.5946412153803568e-43
7922,49606,176105328,0.4235129163823602,0.0268263394659652,1.5946412153803568e-43
8312,50588,209709334,0.4201678903332885,0.0268263394659652,1.5946412153803568e-43
8205,53567,188231525,0.4235140910509602,0.0268263394659652,1.5946412153803568e-43
8119,57690,206325298,0.4164077767365556,0.0268263394659652,1.5946412153803568e-43
8254,52495,191536875,0.4259185433103597,0.0268263394659652,1.5946412153803568e-43
8035,50564,187604114,0.4248672328278606,0.0268263394659652,1.5946412153803568e-43
8214,55251,262733209,0.4184281165632064,0.0268263394659652,1.5946412153803568e-43
8156,49833,237750289,0.4286284568792115,0.0268263394659652,1.5946412153803568e-43
8492,50483,216907799,0.4356121170901064,0.0268263394659652,1.5946412153803568e-43
8433,54143,207074755,0.4268344929227731,0.0268263394659652,1.5946412153803568e-43
8835,51464,130377968,0.4665481226333844,0.0268263394659652,1.5946412153803568e-43
8464,61320,163428802,0.4422523466818058,0.0268263394659652,1.5946412153803568e-43
8743,53890,128431882,0.456809798361075,0.0268263394659652,1.5946412153803568e-43
8224,58594,182010936,0.4305206715748486,0.0268263394659652,1.5946412153803568e-43
8476,62608,268236668,0.4088819761990251,0.0268263394659652,1.5946412153803568e-43
8398,58701,226325289,0.4246296338197471,0.0268263394659652,1.5946412153803568e-43
8484,60100,237191472,0.4201171898163378,0.0268263394659652,1.5946412153803568e-43
8508,58724,158516722,0.4414769731538069,0.0268263394659652,1.5946412153803568e-43
8507,51637,150380137,0.444615787098242,0.0268263394659652,1.5946412153803568e-43
8536,54760,142970298,0.4535375636562134,0.0268263394659652,1.5946412153803568e-43
8478,51709,191099399,0.4369572335538316,0.0268263394659652,1.5946412153803568e-43
8275,58268,241085160,0.4143421200586742,0.0268263394659652,1.5946412153803568e-43
8340,57116,245606100,0.4127306232999077,0.0268263394659652,1.5946412153803568e-43
8394,56524,233607098,0.4227667532901005,0.0268263394659652,1.5946412153803568e-43
8164,62239,224565383,0.4168869734193068,0.0268263394659652,1.5946412153803568e-43
8351,53366,187985208,0.4326235511102133,0.0268263394659652,1.5946412153803568e-43
8533,60675,245939801,0.4171673144017702,0.0268263394659652,1.5946412153803568e-43
8229,47452,132080236,0.4588395367689593,0.0268263394659652,1.5946412153803568e-43
8404,48516,140023908,0.4554345074174208,0.0268263394659652,1.5946412153803568e-43
8521,51131,142802675,0.4513648159681255,0.0268263394659652,1.5946412153803568e-43
8363,50808,144982768,0.45083103396243,0.0268263394659652,1.5946412153803568e-43
8456,51934,122937968,0.4633936479329478,0.0268263394659652,1.5946412153803568e-43
8267,44524,79516512,0.4786476529283218,0.0268263394659652,1.5946412153803568e-43
8206,46981,104367073,0.4726848308169143,0.0268263394659652,1.5946412153803568e-43
8334,55600,254140314,0.4197426810036941,0.0268263394659652,1.5946412153803568e-43
8431,60240,197939758,0.4307359884599216,0.0268263394659652,1.5946412153803568e-43
8463,60098,258863928,0.4183582359609226,0.0268263394659652,1.5946412153803568e-43
8249,56455,212426207,0.4222729709736963,0.0268263394659652,1.5946412153803568e-43
8591,53984,180444738,0.4418224800672226,0.0268263394659652,1.5946412153803568e-43
8332,74663,496566243,0.3692216337681966,0.0268263394659652,1.5946412153803568e-43
8311,66604,507319888,0.3711459131539071,0.0268263394659652,1.5946412153803568e-43
8285,64368,412626674,0.3888344676902076,0.0268263394659652,1.5946412153803568e-43
8435,74823,592476233,0.3606648499605845,0.0268263394659652,1.5946412153803568e-43
8353,72785,568855417,0.3632189155164754,0.0268263394659652,1.5946412153803568e-43
8317,61768,300205860,0.3891220127637795,0.0268263394659652,1.5946412153803568e-43
8194,64854,270254838,0.4085711330150124,0.0268263394659652,1.5946412153803568e-43
8365,61738,244282552,0.4026182899564089,0.0268263394659652,1.5946412153803568e-43
8405,62157,273537361,0.402033976459659,0.0268263394659652,1.5946412153803568e-43
8224,58042,257194248,0.4125317110753705,0.0268263394659652,1.5946412153803568e-43
8249,52393,136954027,0.4415144754437007,0.0268263394659652,1.5946412153803568e-43
8295,55864,190634598,0.4206177200597164,0.0268263394659652,1.5946412153803568e-43
8428,68203,334350767,0.40257855009907,0.0268263394659652,1.5946412153803568e-43
8694,59791,252473937,0.4252137276851567,0.0268263394659652,1.5946412153803568e-43
8568,60272,239278060,0.4275761444679015,0.0268263394659652,1.5946412153803568e-43
8393,54579,271247175,0.4173782931929546,0.0268263394659652,1.5946412153803568e-43
8791,60380,238948678,0.4300489395641141,0.0268263394659652,1.5946412153803568e-43
9046,51616,102283186,0.474265732052564,0.0268263394659652,1.5946412153803568e-43
8866,43959,60823613,0.5097174430470447,0.0268263394659652,1.5946412153803568e-43
9221,54508,99395106,0.4723511439712754,0.0268263394659652,1.5946412153803568e-43
8700,57455,139454153,0.4513287324213392,0.0268263394659652,1.5946412153803568e-43
8922,52184,141284376,0.4540073907660042,0.0268263394659652,1.5946412153803568e-43
8944,47347,117955189,0.468879760485407,0.0268263394659652,1.5946412153803568e-43
9002,52482,136637262,0.4532511439651506,0.0268263394659652,1.5946412153803568e-43
8798,45951,89110809,0.4823704235875287,0.0268263394659652,1.5946412153803568e-43
8798,47920,107048216,0.4661830820590663,0.0268263394659652,1.5946412153803568e-43
8744,52529,126049743,0.4592653677324062,0.0268263394659652,1.5946412153803568e-43
8605,51865,120437141,0.4609885978591653,0.0268263394659652,1.5946412153803568e-43
8727,47556,92835758,0.4764358830852504,0.0268263394659652,1.5946412153803568e-43
8820,61709,189609779,0.4265415356356654,0.0268263394659652,1.5946412153803568e-43
8647,52885,166130645,0.445718154161544,0.0268263394659652,1.5946412153803568e-43
8574,50720,107766650,0.4716991265572121,0.0268263394659652,1.5946412153803568e-43
8744,48789,130752085,0.4620820320672616,0.0268263394659652,1.5946412153803568e-43
8664,49077,113575359,0.4680384827759332,0.0268263394659652,1.5946412153803568e-43
8515,53086,77946256,0.4779799584271038,0.0268263394659652,1.5946412153803568e-43
8622,46954,78906390,0.4818183088516526,0.0268263394659652,1.5946412153803568e-43
8712,47757,71110439,0.4897272887601183,0.0268263394659652,1.5946412153803568e-43
8792,52197,146249617,0.4480235824086925,0.0268263394659652,1.5946412153803568e-43
8668,68775,540278515,0.3727293768677599,0.0268263394659652,1.5946412153803568e-43
8625,41252,72437204,0.4977548320740812,0.0268263394659652,1.5946412153803568e-43
8621,50275,116079645,0.4619845737552603,0.0268263394659652,1.5946412153803568e-43
8846,47234,125641890,0.4756536781469648,0.0268263394659652,1.5946412153803568e-43
8828,46547,90908819,0.4885051226405417,0.0268263394659652,1.5946412153803568e-43
8961,53306,81402396,0.4815878654127875,0.0268263394659652,1.5946412153803568e-43
9086,48501,80330421,0.492865770853159,0.0268263394659652,1.5946412153803568e-43
8735,61185,167088667,0.4375231863760964,0.0268263394659652,1.5946412153803568e-43
9066,49040,93790022,0.4872115568220904,0.0268263394659652,1.5946412153803568e-43
8632,48609,91584309,0.4820589210307216,0.0268263394659652,1.5946412153803568e-43
8853,50908,98436180,0.4765076818824733,0.0268263394659652,1.5946412153803568e-43
8741,54921,114737211,0.4618299349390638,0.0268263394659652,1.5946412153803568e-43
9032,44218,60447898,0.5124878850020297,0.0268263394659652,1.5946412153803568e-43
8715,45999,57006193,0.5088201733493539,0.0268263394659652,1.5946412153803568e-43
8773,48221,68317355,0.4951621091692481,0.0268263394659652,1.5946412153803568e-43
8735,49718,76575708,0.4806592094157227,0.0268263394659652,1.5946412153803568e-43
8637,50540,83702432,0.4763625603885676,0.0268263394659652,1.5946412153803568e-43
8962,47367,64881493,0.4994060381437685,0.0268263394659652,1.5946412153803568e-43
8720,51010,83454126,0.4770971667212237,0.0268263394659652,1.5946412153803568e-43
8637,54731,135215765,0.4498458616058416,0.0268263394659652,1.5946412153803568e-43
8665,44689,67491989,0.4946150735319138,0.0268263394659652,1.5946412153803568e-43
8606,51103,83331715,0.4760033263078099,0.0268263394659652,1.5946412153803568e-43
8715,52123,93962649,0.4742576725075384,0.0268263394659652,1.5946412153803568e-43
8702,51823,87720591,0.4710944832828067,0.0268263394659652,1.5946412153803568e-43
8782,43356,61820574,0.5083667794905732,0.0268263394659652,1.5946412153803568e-43
9075,45254,68591982,0.5041569323501804,0.0268263394659652,1.5946412153803568e-43
8670,46740,67446782,0.4927042787189556,0.0268263394659652,1.5946412153803568e-43
8575,43075,57745673,0.5062766451240517,0.0268263394659652,1.5946412153803568e-43
8803,43454,61637258,0.505372445373247,0.0268263394659652,1.5946412153803568e-43
9002,40563,51363497,0.5255934569359776,0.0268263394659652,1.5946412153803568e-43
8971,44142,65157938,0.5015204459735129,0.0268263394659652,1.5946412153803568e-43
8685,38448,50142644,0.5274379550809792,0.0268263394659652,1.5946412153803568e-43
8643,41261,61919441,0.5075826658084396,0.0268263394659652,1.5946412153803568e-43
8594,43401,73385801,0.4919359520463805,0.0268263394659652,1.5946412153803568e-43
8706,48296,84400346,0.4786030539019877,0.0268263394659652,1.5946412153803568e-43
8930,50122,158946500,0.4538392502833662,0.0268263394659652,1.5946412153803568e-43
8691,55467,150526467,0.4470280487909331,0.0268263394659652,1.5946412153803568e-43
8743,51227,126940345,0.4621012761419129,0.0268263394659652,1.5946412153803568e-43
8494,53366,126521232,0.4561032478140096,0.0268263394659652,1.5946412153803568e-43
8595,50541,114854921,0.465623618313791,0.0268263394659652,1.5946412153803568e-43
